Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675372303.3226886,0,76303,0,GPS1_frame,62.36650000000009,22.662199999999757,19.7,1.3,586007.0295771827,6916115.07631919,21.0:11.0,34,V
1675372304.3197052,0,76304,0,GPS1_frame,62.367199999999684,22.662099999999555,19.6,1.3,585999.8518060354,6916192.909485969,21.0:11.0,34,V
1675372305.319096,0,76305,0,GPS1_frame,62.36790000000019,22.662099999999555,19.2,1.3,585997.8474838911,6916270.8756600395,21.0:11.0,34,V
1675372306.3348153,0,76306,0,GPS1_frame,62.368499999999585,22.66190000000006,18.8,1.3,585985.7832478521,6916337.437851856,21.0:11.0,34,V
1675372307.353508,0,76307,0,GPS1_frame,62.36909999999989,22.661699999999655,18.5,1.3,585973.7194151005,6916404.000088817,21.0:11.0,34,V
1675372308.3405535,0,76308,0,GPS1_frame,62.36989999999969,22.661399999999958,18.5,1.3,585955.9106397912,6916492.705497979,21.0:11.0,34,V
1675372309.3362901,0,76309,0,GPS1_frame,62.370600000000195,22.660899999999856,18.4,1.3,585928.0433261141,6916570.007181958,21.0:11.0,34,V
1675372310.3422186,0,76310,0,GPS1_frame,62.371399999999994,22.660499999999956,18.5,1.3,585905.063773161,6916658.579979736,21.0:11.0,34,V
1675372311.3216105,0,76311,0,GPS1_frame,62.3725000000004,22.660100000000057,18.9,1.3,585881.2273038506,6916780.567050754,21.0:11.0,34,V
1675372312.33935,0,76312,0,GPS1_frame,62.373499999999694,22.659700000000157,19.4,1.3,585857.6782504153,6916891.4162543705,21.0:11.0,34,V
1675372313.3405812,0,76313,0,GPS1_frame,62.3741,22.659300000000258,19.5,1.3,585835.2740153298,6916957.713451262,21.0:11.0,34,V
1675372314.3373525,0,76314,0,GPS1_frame,62.3743000000004,22.658699999999953,18.8,1.3,585803.6695443718,6916979.193201575,21.0:11.0,34,V
1675372315.3230274,0,76315,0,GPS1_frame,62.3747000000003,22.658300000000054,18.6,1.3,585781.8382682295,6917023.214659519,21.0:11.0,34,V
1675372316.3230171,0,76316,0,GPS1_frame,62.3753999999999,22.657900000000154,18.7,1.3,585759.1506512573,6917100.650407249,21.0:11.0,34,V
1675372317.321415,0,76317,0,GPS1_frame,62.376000000000204,22.657400000000052,19.0,1.3,585731.5777132639,6917166.815662692,21.0:11.0,34,V
