Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675373362.2617555,0,77362,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373363.3206692,0,77363,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373364.2390687,0,77364,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373365.2441893,0,77365,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373366.2385023,0,77366,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373367.259377,0,77367,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373368.2649617,0,77368,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373369.2427723,0,77369,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373370.281968,0,77370,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373371.2593753,0,77371,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373372.239076,0,77372,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373373.2740526,0,77373,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373374.2421474,0,77374,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373375.2635164,0,77375,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373376.2462182,0,77376,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373377.2432446,0,77377,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373378.2585495,0,77378,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373379.2398129,0,77379,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373380.241041,0,77380,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373381.2363806,0,77381,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.2,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373382.2582252,0,77382,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373383.2477963,0,77383,0,GPS1_frame,62.33460000000014,22.709600000000137,8.3,1.1,588553.169175402,6912626.046600021,21.0:29.0,34,V
1675373384.240186,0,77384,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373385.2427847,0,77385,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373386.25882,0,77386,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373387.2901926,0,77387,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373388.2381804,0,77388,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373389.2675169,0,77389,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373390.2569373,0,77390,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373391.265062,0,77391,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373392.288271,0,77392,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373393.3002691,0,77393,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373394.23795,0,77394,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373395.2414563,0,77395,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373396.23814,0,77396,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373397.2377262,0,77397,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373398.2451415,0,77398,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373399.2397063,0,77399,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:29.0,34,V
1675373400.237491,0,77400,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373401.2409928,0,77401,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373402.2395144,0,77402,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373403.2464297,0,77403,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373404.2390492,0,77404,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373405.2425802,0,77405,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373406.3927867,0,77406,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373407.239102,0,77407,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373408.2393346,0,77408,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373409.2412932,0,77409,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373410.239388,0,77410,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373411.260362,0,77411,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373412.2613978,0,77412,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373413.242365,0,77413,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373414.2706478,0,77414,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373415.2392154,0,77415,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373416.2646062,0,77416,0,GPS1_frame,62.334499999999935,22.709499999999935,8.0,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373417.2388709,0,77417,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373418.2677233,0,77418,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373419.2576632,0,77419,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
1675373420.238298,0,77420,0,GPS1_frame,62.334499999999935,22.709499999999935,8.1,1.1,588548.2846980398,6912614.771879756,21.0:30.0,34,V
